"","measure_name","location_name","sex_name","cause_name","year","val","upper","lower"
"271","Deaths","Global","Both","Extensively drug-resistant tuberculosis",1991,0,0,0
"272","Deaths","Global","Both","HIV/AIDS - Drug-susceptible Tuberculosis",1991,148865.310745334,196383.301969813,111456.525714226
"273","Deaths","Global","Both","HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance",1991,1306.08602148438,2791.213192222,502.313945810464
"274","Deaths","Global","Both","HIV/AIDS - Extensively drug-resistant Tuberculosis",1991,0,0,0
"275","Deaths","Global","Both","Invasive Non-typhoidal Salmonella (iNTS)",1991,51547.2557219552,82929.0852641196,28640.9628124407
"276","Deaths","Global","Both","Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",1991,23302.3834290074,32647.7173992951,19664.9270236856
"277","Deaths","Global","Both","Non-rheumatic calcific aortic valve disease",1991,55418.3253083524,61944.5047819956,49466.1444344151
"278","Deaths","Global","Both","Non-rheumatic degenerative mitral valve disease",1991,22624.7345468185,26336.140497023,19011.6739891903
"279","Deaths","Global","Both","Other non-rheumatic valve diseases",1991,2400.02911483938,2881.87892659277,1754.31844404386
"280","Deaths","Global","Both","Cirrhosis and other chronic liver diseases due to NAFLD",1991,77594.9034801169,103266.713437365,55825.0305992989
"281","Deaths","Global","Both","Other intestinal infectious diseases",1991,3670.61608862373,4877.1920874043,2765.66732723335
"282","Deaths","Global","Both","Lower respiratory infections",1991,3284672.52372752,3667989.32230522,2995023.18775138
"283","Deaths","Global","Both","Upper respiratory infections",1991,33803.3208205003,66887.8900120851,7047.61390977723
"284","Deaths","Global","Both","Otitis media",1991,3064.29292177594,5017.43728450236,1658.18942696638
"285","Deaths","Global","Both","Meningitis",1991,428899.806836841,489787.667197944,374493.926385499
"286","Deaths","Global","Both","Encephalitis",1991,116914.150101366,137005.598820203,96555.4005291758
"287","Deaths","Global","Both","Diphtheria",1991,16456.3058077593,22507.6579938898,11885.3256199899
"288","Deaths","Global","Both","Whooping cough",1991,242976.870114068,490351.533486739,99190.8447713559
"289","Deaths","Global","Both","Tetanus",1991,260644.412327392,306549.958271988,225597.209488217
"290","Deaths","Global","Both","Measles",1991,791697.940672101,1652417.59663839,275099.192205013
"291","Deaths","Global","Both","Varicella and herpes zoster",1991,17806.1496004368,20016.1243051875,15800.5012299047
"292","Deaths","Global","Both","Rheumatic heart disease",1991,362015.76381763,407389.607056021,327144.828158332
"293","Deaths","Global","Both","Ischemic heart disease",1991,5773403.23566072,5992079.91541576,5476728.81667976
"294","Deaths","Global","Both","Ischemic stroke",1991,2080332.76569907,2255769.82721194,1928475.59877444
"295","Deaths","Global","Both","Intracerebral hemorrhage",1991,2115827.17917207,2364539.50744124,1954268.47643898
"296","Deaths","Global","Both","Subarachnoid hemorrhage",1991,430390.097537908,514271.998291651,307627.42118949
"297","Deaths","Global","Both","Hypertensive heart disease",1991,666571.582194568,742109.309440645,544345.882605203
"298","Deaths","Global","Both","Atrial fibrillation and flutter",1991,120995.72330796,143662.816347848,106863.392323213
"299","Deaths","Global","Both","Aortic aneurysm",1991,97966.639938739,106299.334428326,90042.5671240913
"300","Deaths","Global","Both","Peripheral artery disease",1991,31217.9113175065,54420.0931310073,16786.3617502219
"301","Deaths","Global","Both","Endocarditis",1991,29505.0003024798,36491.2919562188,24951.220738696
"302","Deaths","Global","Both","Chronic obstructive pulmonary disease",1991,2570304.2029714,2764848.69352476,2164577.50760002
"303","Deaths","Global","Both","Congenital heart anomalies",1991,371493.664474435,546227.413320797,267882.646480776
"304","Deaths","Global","Both","Other nutritional deficiencies",1991,98148.4049366109,148514.991760835,54980.863692655
"305","Deaths","Global","Both","Syphilis",1991,101332.187838317,210773.613330117,35271.3723351685
"306","Deaths","Global","Both","Chlamydial infection",1991,907.272488771855,1032.63663732964,651.958338646259
"307","Deaths","Global","Both","Gonococcal infection",1991,2826.38405681259,3163.64001874763,2095.83696975825
"308","Deaths","Global","Both","Other sexually transmitted infections",1991,2373.0817435546,2679.24176879758,1706.8708760389
"309","Deaths","Global","Both","Acute hepatitis A",1991,106806.063290002,131407.759239363,80347.243056936
"310","Deaths","Global","Both","Orofacial clefts",1991,11495.6491757729,16779.2938183231,6894.06086887131
"311","Deaths","Global","Both","Down syndrome",1991,24991.1583460941,51195.718437115,16954.1919785402
"312","Deaths","Global","Both","Other chromosomal abnormalities",1991,17805.0187683043,50944.7849674941,9749.43383067853
"313","Deaths","Global","Both","Congenital musculoskeletal and limb anomalies",1991,14502.4820947089,24753.3644022774,8826.26938219688
"314","Deaths","Global","Both","Urogenital congenital anomalies",1991,14500.5630241499,22864.509859059,8699.90688440342
"315","Deaths","Global","Both","Digestive congenital anomalies",1991,77277.9264814792,152322.975936963,36482.3506828049
"316","Deaths","Global","Both","Other congenital birth defects",1991,202735.76822905,388673.240881191,101301.502113262
"317","Deaths","Global","Both","Cellulitis",1991,8540.65156309814,12660.0117374547,5582.03901305583
"318","Deaths","Global","Both","Pyoderma",1991,26929.9723172506,33138.4714983111,18720.0601555134
"319","Deaths","Global","Both","Decubitus ulcer",1991,12855.3536937641,18287.3966768934,9139.48711295821
"320","Deaths","Global","Both","Other skin and subcutaneous diseases",1991,2210.02718970875,3524.82048976579,1721.73292096823
"321","Deaths","Global","Both","Sudden infant death syndrome",1991,54656.1177444707,123362.878266754,21834.2521841743
"322","Deaths","Global","Both","Pedestrian road injuries",1991,495877.127290672,563853.918756283,430600.926206062
"323","Deaths","Global","Both","Cyclist road injuries",1991,45574.9761161621,58352.3062647781,38288.3056018149
"324","Deaths","Global","Both","Motorcyclist road injuries",1991,162480.717821718,196648.910241024,140042.461380725
"325","Deaths","Global","Both","Acute hepatitis B",1991,44644.3630888497,65644.8869358029,27459.6448256595
"326","Deaths","Global","Both","Acute hepatitis C",1991,11067.3175869761,19106.5793986055,5920.81333166962
"327","Deaths","Global","Both","Acute hepatitis E",1991,2820.17423306221,4376.88452700992,1490.11066992688
"328","Deaths","Global","Both","Other unspecified infectious diseases",1991,80604.0511033859,92889.9455437114,57701.0784532633
"329","Deaths","Global","Both","Esophageal cancer",1991,327023.348893387,357351.348018764,256912.031332552
"330","Deaths","Global","Both","Stomach cancer",1991,791060.746735063,835780.607832132,747482.763637524
"331","Deaths","Global","Both","Liver cancer due to hepatitis B",1991,200182.733235135,231094.326643898,172178.84651023
"332","Deaths","Global","Both","Liver cancer due to hepatitis C",1991,88640.2947972621,100625.891878174,77468.7094677594
"333","Deaths","Global","Both","Liver cancer due to alcohol use",1991,49861.3441928829,61286.6919985266,39971.2885231646
"334","Deaths","Global","Both","Pancreatitis",1991,71042.4922903198,83716.744145861,63539.6198171462
"335","Deaths","Global","Both","Other digestive diseases",1991,63938.0926703147,78736.9858754757,50847.3557657119
"336","Deaths","Global","Both","Alzheimer's disease and other dementias",1991,583498.937787173,1603250.21964192,140182.915279375
"337","Deaths","Global","Both","Parkinson's disease",1991,150955.248542258,161684.680696729,141039.767641881
"338","Deaths","Global","Both","Idiopathic epilepsy",1991,100970.74377989,113068.174134622,82427.746802865
"339","Deaths","Global","Both","Multiple sclerosis",1991,13626.3645567447,17768.048852572,12203.5844229968
"340","Deaths","Global","Both","Motor neuron disease",1991,18127.0253060625,18750.0286934185,17497.0879828603
"341","Deaths","Global","Both","Other neurological disorders",1991,34530.9660083628,36971.4127590008,32075.4649816501
"342","Deaths","Global","Both","Alcohol use disorders",1991,122526.380748246,127049.954705185,113576.236589666
"343","Deaths","Global","Both","Opioid use disorders",1991,40482.1719010691,43186.0227606705,37937.2025726403
"344","Deaths","Global","Both","Cocaine use disorders",1991,2552.79947409887,3208.1718244563,2364.36384641894
"345","Deaths","Global","Both","Amphetamine use disorders",1991,7494.7615509386,10883.2331869435,6485.89755139081
"346","Deaths","Global","Both","Other drug use disorders",1991,11370.5937517937,12586.4641504375,9823.79347514707
"347","Deaths","Global","Both","Anorexia nervosa",1991,169.018289696715,197.302823695536,154.686326992762
"348","Deaths","Global","Both","Bulimia nervosa",1991,14.5239217903048,28.8823085202729,9.82985991175517
"349","Deaths","Global","Both","Acute glomerulonephritis",1991,14988.7850139468,17630.8048751524,12924.3724816396
"350","Deaths","Global","Both","Chronic kidney disease due to hypertension",1991,175595.464809399,206656.295253452,149301.461306875
"351","Deaths","Global","Both","Motor vehicle road injuries",1991,403137.478751935,456729.712286534,353660.59571065
"352","Deaths","Global","Both","Other road injuries",1991,10595.7738642596,13060.0573883835,9182.49644514468
"353","Deaths","Global","Both","Diabetes mellitus type 1",1991,56412.2529388965,65088.7834513176,45020.6058863693
"354","Deaths","Global","Both","Diabetes mellitus type 2",1991,623982.323297941,656966.715248672,590119.036622653
"355","Deaths","Global","Both","Maternal abortion and miscarriage",1991,57352.3287747235,65791.6070246212,49896.5399485897
"356","Deaths","Global","Both","Liver cancer due to NASH",1991,18620.4674352078,22286.5496041143,15282.0080952913
"357","Deaths","Global","Both","Chronic kidney disease due to diabetes mellitus type 1",1991,43930.3419532172,59474.5563441599,30696.258069335
"358","Deaths","Global","Both","Chronic kidney disease due to diabetes mellitus type 2",1991,152945.458445485,183929.639190207,123593.014136265
"359","Deaths","Global","Both","Self-harm by firearm",1991,51873.7684857956,58754.8248962869,46632.8195940968
"360","Deaths","Global","Both","Self-harm by other specified means",1991,700996.938008096,746966.385090027,621315.033291829
"361","Deaths","Global","Both","Physical violence by firearm",1991,136112.397423342,141939.064445169,131092.688156059
"362","Deaths","Global","Both","Physical violence by sharp object",1991,103533.448392903,111899.230223609,85672.5433728286
"363","Deaths","Global","Both","Physical violence by other means",1991,144682.202169903,155852.210524826,135503.740395839
"364","Deaths","Global","Both","Exposure to forces of nature",1991,156576.358790345,172278.674353755,142170.309551695
"365","Deaths","Global","Both","Maternal deaths aggravated by HIV/AIDS",1991,892.850730716049,1236.85262184929,557.621772658811
"366","Deaths","Global","Both","Environmental heat and cold exposure",1991,56667.7047780093,63005.8758384833,40170.5334840774
"367","Deaths","Global","Both","Ebola",1991,0,0,0
"368","Deaths","Global","Both","Acute lymphoid leukemia",1991,41389.4471674507,56331.0051674605,32176.888183995
"369","Deaths","Global","Both","Chronic lymphoid leukemia",1991,22096.911025194,23613.7671252851,20353.4223758468
"370","Deaths","Global","Both","Acute myeloid leukemia",1991,49121.7523417475,57324.3138552799,44303.0563605641
"371","Deaths","Global","Both","Chronic myeloid leukemia",1991,31288.6937946607,41294.3308461777,25406.1480294369
"372","Deaths","Global","Both","Non-melanoma skin cancer (squamous-cell carcinoma)",1991,23727.1218996224,25027.1844771311,21988.4961987205
"373","Deaths","Global","Both","Executions and police conflict",1991,6070.45612999469,6995.99882265281,2775.45036231823
"374","Deaths","Global","Both","Drug-susceptible tuberculosis",1991,1761274.09907461,1917962.82001345,1604873.83472151
"375","Deaths","Global","Both","Liver cancer due to other causes",1991,25458.8879911315,30302.1731174109,21460.2499901168
"376","Deaths","Global","Both","Other malignant neoplasms",1991,242510.862250691,258385.343292191,219434.284181801
"377","Deaths","Global","Both","Zika virus",1991,0,0,0
"378","Deaths","Global","Both","Alcoholic cardiomyopathy",1991,55672.574685097,71054.4106498863,51404.6708773527
"379","Deaths","Global","Both","Malaria",1991,859283.252707992,1403346.68249815,474719.784941764
"380","Deaths","Global","Both","Chagas disease",1991,11006.1822438464,13307.587138968,4613.12711717189
"381","Deaths","Global","Both","Visceral leishmaniasis",1991,55205.9364038634,187006.605734168,17954.3734083818
"382","Deaths","Global","Both","African trypanosomiasis",1991,15152.9302367923,24847.9213204747,7433.77553748268
"383","Deaths","Global","Both","Schistosomiasis",1991,17081.3920167531,19299.0917242779,15098.8842995507
"384","Deaths","Global","Both","Cysticercosis",1991,1313.45032438808,1726.550817157,946.306337254613
"385","Deaths","Global","Both","Cystic echinococcosis",1991,2770.97386416648,3393.98349514687,2198.95837462195
"386","Deaths","Global","Both","Dengue",1991,28001.9852811257,41998.7910092268,6678.55593386043
"387","Deaths","Global","Both","Yellow fever",1991,10714.4662296107,22279.5381560333,4103.34813479882
"388","Deaths","Global","Both","Rabies",1991,26270.5395789578,41132.4241021736,9748.9195818472
"389","Deaths","Global","Both","Ascariasis",1991,7637.31225984393,9852.21488308266,5905.03123107449
"390","Deaths","Global","Both","Other neglected tropical diseases",1991,10990.4315752814,27688.2300757251,6783.59241215359
"391","Deaths","Global","Both","Maternal hemorrhage",1991,94010.726653681,106446.225494609,83599.8424996638
"392","Deaths","Global","Both","Maternal sepsis and other maternal infections",1991,37415.9023290791,42573.6404426641,32200.8574662792
"393","Deaths","Global","Both","Maternal hypertensive disorders",1991,39356.6700119637,43277.8113717771,35724.323344197
"394","Deaths","Global","Both","Maternal obstructed labor and uterine rupture",1991,8237.751855981,9564.82935079569,6947.04643623904
